customerID,SentimentLabel
5307-UVGNB,negative
4946-EDSEW,neutral
2883-ILGWO,negative
2516-VQRRV,positive
7580-UGXNC,negative
3642-BYHDO,positive
9629-NHXFW,neutral
2696-RZVZW,negative
5766-FTRTS,positive
0396-HUJBP,negative
5178-LMXOP,neutral
8879-ZKJOF,positive
6285-FTQBF,negative
8185-UPYBR,positive
4585-HETAI,positive
7526-BEZQB,positive
1474-JUWSM,positive
3530-CRZSB,neutral
8498-XXGWA,neutral
9617-INGJY,neutral
0621-TSSMU,positive
7234-KMNRQ,negative
7636-PEPNS,positive
4683-WYDOU,positive
9052-DHNKM,negative
6794-HKIAJ,positive
5578-NKCXI,neutral
1642-HMARX,positive
3096-WPXBT,neutral
8434-PNQZX,negative
5950-AAAGJ,positive
4299-OPXEJ,neutral
4951-UKAAQ,positive
9618-LFJRU,positive
6693-DJWTY,negative
0744-GKNGE,negative
6447-EGDIV,positive
1167-OYZJF,negative
2108-YKQTY,positive
4806-DXQCE,neutral
4918-QLLIW,negative
7056-IMHCC,positive
4854-SSLTN,positive
5294-DMSFH,neutral
4837-PZTIC,negative
1625-JAIIY,neutral
0603-OLQDC,neutral
3272-VUHPV,positive
4176-FXYBO,negative
1063-DHQJF,neutral
8663-UPDGF,negative
6719-FGEDO,positive
1837-YQUCE,positive
2947-DOMLJ,neutral
4112-LUEIZ,positive
0369-ZGOVK,neutral
4510-HIMLV,positive
9919-KNPOO,neutral
8749-JMNKX,positive
7872-BAAZR,neutral
9391-LMANN,neutral
2430-USGXP,positive
8174-TBVCF,neutral
1698-XFZCI,neutral
1877-HKBQX,positive
4450-DLLMH,neutral
0428-AXXLJ,positive
2746-DIJLO,positive
5955-ERIHD,positive
0917-EZOLA,positive
3508-VLHCZ,positive
4086-ATNFV,negative
0468-YRPXN,negative
5996-NRVXR,positive
3739-YBWAB,neutral
7047-FWEYA,positive
2000-MPKCA,neutral
9762-YAQAA,neutral
5949-EBSQK,positive
5473-KHBPS,negative
0100-DUVFC,negative
5397-TUPSH,positive
8950-MTZNV,negative
0326-VDYXE,neutral
6773-LQTVT,positive
7274-RTAPZ,neutral
0436-TWFFZ,positive
8566-YPRGL,positive
0311-UNPFF,negative
6609-MXJHJ,positive
2669-OIDSD,positive
8400-WZICQ,positive
3834-XUIFC,positive
9576-SYUHJ,positive
0410-IPFTY,negative
2831-EBWRN,neutral
9430-NKQLY,negative
8414-MYSHR,negative
0247-SLUJI,positive
9402-ORRAH,neutral
6483-OATDN,neutral
1293-HHSHJ,negative
4840-ORQXB,positive
7599-FKVXZ,positive
3982-DQLUS,positive
8610-ZIKJJ,negative
3756-VNWDH,negative
7801-KICAO,neutral
7673-LPRNY,negative
8229-TNIQA,positive
6060-QBMGV,neutral
7339-POGZN,neutral
2828-SLQPF,neutral
4465-VDKIQ,negative
2921-XWDJH,negative
6221-AVQYL,positive
2558-BUOZZ,neutral
9257-AZMTZ,negative
0003-MKNFE,negative
0975-UYDTX,positive
7743-EXURX,negative
4682-BLBUC,positive
0975-VOOVL,positive
5968-VXZLG,positive
5569-KGJHX,neutral
4988-IQIGL,positive
5201-FRKKS,positive
9799-CAYJJ,negative
7730-IUTDZ,negative
0426-TIRNE,negative
5443-SCMKX,negative
8295-KMENE,positive
6738-ISCBM,neutral
9821-BESNZ,neutral
3678-MNGZX,positive
1335-NTIUC,negative
2916-BQZLN,neutral
4558-CGYCZ,positive
2368-GAKKQ,neutral
8710-YGLWG,positive
3199-XGZCY,positive
3785-KTYSH,positive
6814-ZPWFQ,positive
4063-EIKNQ,negative
6993-YCOBK,negative
5206-HPJKM,positive
7587-RZNME,negative
0748-RDGGM,positive
8393-JMVMB,neutral
5019-GQVCR,neutral
6036-TTFYU,positive
2550-AEVRU,positive
0969-RGKCU,neutral
0378-CJKPV,neutral
4706-AXVKM,positive
5889-JTMUL,neutral
9026-RNUJS,positive
3746-EUBYR,neutral
2332-EFBJY,neutral
2880-FPNAE,neutral
1703-MGIAB,negative
4311-QTTAI,positive
9474-PHLYD,positive
4318-RAJVY,negative
2165-VOEGB,positive
3612-YUNGG,negative
2254-DLXRI,neutral
5062-CJJKH,positive
9028-LIHRP,positive
2219-MVUSO,negative
1053-MXTTK,neutral
1530-ZTDOZ,neutral
1301-LOPVR,positive
0853-TWRVK,positive
8914-RBTSB,neutral
6212-ATMLK,neutral
8200-LGKSR,positive
1568-BEKZM,negative
0670-ANMUU,positive
6897-RWMUB,neutral
0963-ZBDRN,positive
7594-RQHXR,negative
6999-CHVCF,neutral
6134-KWTBV,neutral
1077-HUUJM,positive
6331-EWIEB,positive
0895-LNKRC,positive
2045-BMBTJ,positive
8417-GSODA,neutral
5171-EPLKN,negative
4452-QIIEB,positive
5998-VVEJY,positive
1624-NALOJ,neutral
6741-EGCBI,neutral
7820-ZYGNY,negative
4317-VTEOA,positive
9677-AVKED,neutral
1670-SVOWZ,neutral
2227-JRSJX,negative
9847-HNVGP,neutral
6696-YDAYZ,positive
8980-WQFWL,neutral
1730-ZMAME,positive
6506-EYCNH,neutral
4634-JLRJT,negative
9501-UKKNL,neutral
2560-QTSBS,neutral
7541-YLXCL,neutral
4795-WRNVT,neutral
6080-TCMYC,neutral
0260-ZDLGK,negative
7860-UXCRM,neutral
6357-JJPQT,positive
2292-XQWSV,positive
9552-TGUZV,positive
5913-INRQV,neutral
8722-NGNBH,negative
6210-KBBPI,negative
9643-YBLUR,positive
8734-FNWVH,neutral
9447-YPTBX,negative
0133-BMFZO,positive
6128-CZOMY,neutral
9540-JYROE,neutral
9026-LHEVG,neutral
2260-USTRB,neutral
3656-TKRVZ,negative
7011-CVEUC,neutral
6185-TASNN,positive
7925-PNRGI,negative
8623-TMRBY,positive
1552-CZCLL,positive
3038-PQIUY,neutral
1501-SGHBW,neutral
9313-CDOGY,negative
8148-BPLZQ,positive
2623-DRYAM,negative
9987-LUTYD,negative
3208-YPIOE,negative
4488-KQFDT,positive
2612-RANWT,neutral
5693-PIPCS,neutral
0491-KAPQG,negative
1925-LFCZZ,positive
8039-EQPIM,neutral
6900-PXRMS,positive
8707-RMEZH,positive
3346-BRMIS,positive
3209-ZPKFI,negative
6479-VDGRK,positive
9373-WSLOY,negative
2933-FILNV,neutral
3569-JFODW,neutral
9819-FBNSV,positive
9544-PYPSJ,negative
1591-XWLGB,negative
0396-UKGAI,positive
3243-ZHOHY,negative
5186-EJEGL,negative
7527-QNRUS,neutral
9986-BONCE,neutral
2722-JMONI,neutral
2203-GHNWN,positive
3878-AVSOQ,positive
3258-SYSWS,positive
5296-PSYVW,neutral
6319-QSUSR,neutral
4083-EUGRJ,negative
7579-OOPEC,negative
0512-FLFDW,negative
1771-OADNZ,positive
0487-CRLZF,positive
2107-FBPTK,negative
9451-WLYRI,negative
8219-VYBVI,neutral
1991-VOPLL,neutral
9738-QLWTP,neutral
1016-DJTSV,positive
9419-IPPBE,positive
0174-QRVVY,positive
5699-BNCAS,positive
2900-PHPLN,positive
0612-RTZZA,neutral
8106-GWQOK,neutral
8751-EDEKA,positive
6878-GGDWG,neutral
4039-PIMHX,neutral
8450-LUGUK,positive
3604-WLABM,neutral
0795-GMVQO,positive
2259-OUUSZ,neutral
1142-IHLOO,positive
6410-LEFEN,neutral
4633-MKHYU,neutral
6257-RJOHI,positive
1545-JFUML,neutral
3194-ORPIK,positive
7826-VVKWT,positive
1353-GHZOS,neutral
2587-EKXTS,neutral
5442-BXVND,negative
8816-VXNZD,neutral
9378-FXTIZ,positive
1723-HKXJQ,negative
7825-GKXMW,positive
9753-OYLBX,positive
2364-UFROM,neutral
6656-JWRQX,neutral
6473-ULUHT,neutral
1240-KNSEZ,positive
0836-SEYLU,positive
4433-JCGCG,neutral
3716-BDVDB,positive
7688-AWMDX,positive
2842-BCQGE,positive
7244-QWYHG,positive
5899-MQZZL,positive
6849-OYAMU,positive
5312-UXESG,neutral
9488-HGMJH,negative
6038-GCYEC,neutral
2150-WLKUW,neutral
7159-FVYPK,positive
7032-LMBHI,positive
1150-WFARN,positive
6088-BXMRG,negative
3144-AUDBS,neutral
4821-SJHJV,positive
7346-MEDWM,neutral
1137-DGOWI,positive
5616-PRTNT,positive
3812-LRZIR,neutral
4818-QIUFN,neutral
9483-GCPWE,positive
4227-OJHAL,neutral
9220-CXRSC,neutral
4993-JCRGJ,positive
9537-JALFH,neutral
6698-OXETB,neutral
2103-ZRXFN,positive
3724-BSCVH,positive
4877-TSOFF,positive
9209-NWPGU,neutral
6961-VCPMC,neutral
7306-YDSOI,neutral
5288-AHOUP,neutral
6688-UZPWD,positive
0655-YDGFJ,neutral
8468-EHYJA,positive
6823-SIDFQ,positive
1097-FSPVW,negative
2839-RFSQE,neutral
8328-SKJNO,positive
7010-ZMVBF,positive
5201-CBWYG,negative
0968-GSIKN,neutral
1965-DDBWU,neutral
9057-SIHCH,positive
6352-GIGGQ,neutral
3635-QQRQD,negative
6771-XWBDM,positive
2897-DOVND,positive
3082-YVEKW,positive
0191-EQUUH,positive
7134-HBPBS,neutral
3489-HHPFY,positive
2926-JEJJC,neutral
8601-QACRS,neutral
4950-BDEUX,negative
5789-LDFXO,positive
0508-OOLTO,neutral
2984-TBYKU,neutral
9822-WMWVG,positive
2391-SOORI,positive
9040-KZVWO,negative
2645-QTLMB,negative
4806-HIPDW,negative
1548-ARAGG,positive
6339-RZCBJ,negative
4424-TKOPW,positive
4415-WNGVR,positive
2522-AHJXR,positive
0412-UCCNP,positive
1816-FLZDK,positive
7096-UCLNH,positive
8443-ZRDBZ,neutral
9136-ALYBR,neutral
4615-PIVVU,neutral
8885-QSQBX,neutral
7479-NITWS,negative
8617-ENBDS,neutral
9385-NXKDA,negative
0430-IHCDJ,positive
2959-MJHIC,positive
6674-KVJHG,positive
1814-DKOLC,neutral
4201-JMNGR,negative
9351-HXDMR,positive
3537-HPKQT,negative
2129-ALKBS,positive
5821-MMEIL,positive
5960-WPXQM,positive
0684-AOSIH,neutral
8260-NGFNY,negative
1309-XGFSN,neutral
1866-RZZQS,positive
6968-URWQU,neutral
4742-TXUEX,positive
9631-XEYKE,positive
8631-NBHFZ,positive
1335-MXCSE,negative
8873-TMKGR,negative
8800-JOOCF,neutral
1469-LBJQJ,neutral
4958-XCBDQ,positive
8337-UPOAQ,positive
0064-YIJGF,positive
2386-OWURY,positive
1725-IQNIY,neutral
0310-VQXAM,negative
6598-RFFVI,neutral
3453-RTHJQ,positive
6712-OAWRH,positive
6278-FEPBZ,neutral
4280-DLSHD,positive
1508-DFXCU,negative
8614-VGMMV,positive
7868-BGSZA,neutral
2800-QQUSO,neutral
2930-UOTMB,neutral
7973-DZRKH,neutral
5914-DVBWJ,positive
7698-YFGEZ,positive
2533-QVMSK,neutral
9773-PEQBZ,positive
8644-XLFBW,neutral
0650-BWOZN,neutral
8625-AZYZY,positive
7785-RDVIG,positive
9602-WCXPI,positive
2903-YYTBW,neutral
3620-MWJNE,positive
8573-JGCZW,neutral
6837-HAEVO,negative
6701-YVNQG,positive
9306-CPCBC,neutral
4304-XUMGI,positive
9504-YAZWB,negative
8819-ZBYNA,positive
6174-NRBTZ,positive
9481-IEBZY,negative
1833-VGRUM,neutral
6137-NICCO,positive
9065-ZCPQX,neutral
6402-EJMWF,neutral
3620-EHIMZ,positive
3213-VVOLG,neutral
6870-ECSHE,positive
8747-UDCOI,neutral
8374-XGEJJ,neutral
2656-TABEH,neutral
6946-LMSQS,negative
4626-OZDTJ,negative
9169-BSVIN,negative
2325-ZUSFD,positive
8194-PEEBY,neutral
6872-HXFNF,positive
3932-CMDTD,neutral
7714-YXSMB,neutral
8387-UGUSU,neutral
1080-BWSYE,positive
4039-HEUNW,neutral
1194-HVAIF,negative
0812-WUPTB,neutral
3594-UVONA,negative
0004-TLHLJ,positive
1767-TGTKO,neutral
8439-LTUGF,neutral
8805-JNRAZ,negative
5089-IFSDP,negative
6418-HNFED,positive
0206-OYVOC,positive
7291-CDTMJ,neutral
7128-GGCNO,negative
0237-YFUTL,negative
7691-KGKGP,neutral
6710-HSJRD,positive
3675-EQOZA,neutral
0840-DCNZE,negative
1732-FEKLD,positive
9862-KJTYK,neutral
0479-HMSWA,positive
5854-KSRBJ,neutral
0365-BZUWY,neutral
4817-VYYWS,positive
5701-SVCWR,negative
3129-AAQOU,neutral
4922-CVPDX,positive
1396-QWFBJ,positive
1357-BIJKI,negative
1099-BTKWT,negative
5299-SJCZT,positive
2018-PZKMU,negative
7340-KEFQE,positive
4570-QHXHL,neutral
2403-BCASL,neutral
7392-YYPYJ,positive
2898-LSJGD,neutral
2223-GDSHL,positive
7359-PTSXY,neutral
9470-RTWDV,positive
2176-OSJUV,neutral
9348-YVOMK,positive
8104-OSKWT,negative
4521-YEEHE,neutral
4090-KPJIP,positive
3786-WOVKF,neutral
4503-BDXBD,positive
6086-ESGRL,negative
2592-HODOV,neutral
3886-CERTZ,positive
7995-ZHHNZ,positive
3824-RHKVR,positive
5816-SCGFC,neutral
5989-AXPUC,neutral
4979-HPRFL,positive
8590-OHDIW,positive
8015-IHCGW,positive
2332-TODQS,neutral
9278-VZKCD,positive
8008-OTEZX,neutral
2773-OVBPK,negative
5999-LCXAO,positive
5206-XZZQI,neutral
4803-LBYPN,negative
5759-RCVCB,negative
6372-RFVNS,negative
2139-FQHLM,neutral
8261-GWDBQ,neutral
1093-YSWCA,negative
8938-UMKPI,neutral
0991-BRRFB,neutral
3882-IYOIJ,positive
8749-TZYEC,neutral
1755-FZQEC,neutral
3115-JPJDD,positive
5600-KTXFM,positive
3871-IKPYH,negative
6319-IEJWJ,neutral
9025-AOMKI,positive
6339-TBELP,neutral
7964-YESJC,neutral
6173-GOLSU,positive
5275-SQEIZ,neutral
7716-YTYHG,positive
9938-ZREHM,positive
7950-XWOVN,neutral
4390-KYULV,neutral
4647-MUZON,neutral
9702-AIUJO,positive
8849-PRIQJ,positive
8851-RAGOV,negative
1304-NECVQ,positive
5396-IZEPB,positive
1729-VLAZJ,neutral
8285-ABVLB,negative
0701-TJSEF,neutral
5712-VBOXD,neutral
6629-LADHQ,neutral
8945-GRKHX,neutral
1559-DTODC,neutral
4797-MIWUM,neutral
6959-UWKHF,negative
8720-RQSBJ,neutral
4537-CIBHB,positive
3815-SLMEF,positive
5154-VEKBL,neutral
4324-AHJKS,positive
4355-CVPVS,neutral
4495-LHSSK,neutral
5655-JSMZM,positive
5915-ANOEI,positive
9861-PDSZP,neutral
4505-EXZHB,neutral
7225-CBZPL,positive
6704-UTUKK,neutral
4587-VVTOX,positive
2019-HDCZY,neutral
4652-NNHNY,neutral
8788-DOXSU,positive
7404-JLKQG,neutral
7421-ZLUPA,positive
8972-HJWNV,negative
3274-NSDWE,neutral
2632-IVXVF,neutral
3692-JHONH,positive
8915-NNTRC,neutral
5914-GXMDA,positive
7463-IFMQU,neutral
2920-RNCEZ,positive
2541-YGPKE,neutral
8515-OCTJS,neutral
5382-TEMLV,positive
3441-CGZJH,negative
9592-ERDKV,neutral
2860-RANUS,positive
5261-QSHQM,neutral
4778-IZARL,positive
0432-CAJZV,neutral
7008-LZVOZ,neutral
8868-WOZGU,neutral
1200-TUZHR,neutral
9365-CSLBQ,positive
1334-FJSVR,positive
5884-FBCTL,neutral
7130-CTCUS,neutral
6242-FEGFD,positive
7625-XCQRH,negative
6194-HBGQN,negative
7634-WSWDB,positive
6986-IXNDM,neutral
1731-TVIUK,positive
2987-BJXIK,neutral
9769-TSBZE,neutral
0406-BPDVR,neutral
0618-XWMSS,neutral
1395-WSWXR,negative
6023-GSSXW,positive
6752-APNJL,negative
5276-KQWHG,neutral
0420-HLGXF,neutral
7446-KQISO,positive
9823-EALYC,neutral
0582-AVCLN,positive
5803-NQJZO,positive
2565-JSLRY,negative
2607-DHDAK,neutral
1073-XXCZD,negative
0743-HRVFF,positive
4006-HKYHO,neutral
3727-JEZTU,positive
8143-ETQTI,negative
6689-KXGBO,positive
9667-TKTVZ,positive
3657-COGMW,negative
8570-KLJYJ,neutral
7754-IXRMC,neutral
9473-CBZOP,positive
2969-WGHQO,negative
6615-NGGZJ,negative
4334-HOWRP,neutral
4255-DDUOU,neutral
5863-OOKCL,neutral
1686-STUHN,positive
1329-VHWNP,positive
2984-MIIZL,positive
0266-GMEAO,neutral
5590-YRFJT,neutral
5574-NXZIU,positive
0019-GFNTW,positive
4256-ZWTZI,negative
8309-PPCED,positive
4098-NAUKP,negative
5196-WPYOW,positive
4608-LCIMN,neutral
1485-YDHMM,neutral
4054-CUMIA,neutral
0603-TPMIB,positive
2525-GVKQU,positive
8161-QYMTT,positive
9581-GVBXT,positive
5862-BRIXZ,neutral
5404-GGUKR,positive
3308-JSGML,neutral
2126-GSEGL,positive
3677-TNKIO,neutral
0440-QEXBZ,negative
2434-EEVDB,neutral
6762-QVYJO,positive
6199-IWKGC,neutral
2675-DHUTR,positive
8152-VETUR,positive
9667-EQRXU,neutral
7446-YPODE,neutral
9522-BNTHX,positive
4676-WLUHT,neutral
3329-WDIOK,positive
7980-MHFLQ,neutral
2873-ZLIWT,neutral
3415-TAILE,negative
0757-WCUUZ,neutral
1629-DQQVB,positive
1915-IOFGU,positive
3045-XETSH,neutral
0374-AACSZ,negative
7239-HZZCX,positive
4872-VXRIL,positive
9140-CZQZZ,positive
3423-HHXAO,neutral
9938-TKDGL,positive
0531-ZZJWQ,positive
6537-QLGEX,neutral
2688-BHGOG,positive
7683-CBDKJ,negative
0946-CLJTI,positive
3160-TYXLT,positive
1325-USMEC,positive
0916-QOFDP,positive
0628-CNQRM,neutral
5606-AMZBO,neutral
6199-IPCAO,negative
7665-TOALD,neutral
0112-QWPNC,neutral
0324-BRPCJ,positive
2777-PHDEI,positive
5640-CAXOA,positive
2235-EZAIK,negative
3847-BAERP,neutral
1196-AMORA,positive
4282-YMKNA,neutral
1453-RZFON,neutral
8263-OKETD,positive
0670-KDOMA,neutral
2476-YGEFM,neutral
8687-BAFGU,positive
0641-EVBOJ,positive
0829-XXPLX,neutral
9974-JFBHQ,positive
5356-RHIPP,neutral
6624-JDRDS,negative
0608-JDVEC,positive
9780-FKVVF,neutral
1919-RTPQD,positive
5214-NLTIT,positive
3345-PBBFH,neutral
5055-BRMNE,negative
9189-JWSHV,neutral
2190-PHBHR,positive
2650-GYRYL,positive
0746-JTRFU,negative
5208-FVQKB,neutral
7184-LRUUR,neutral
6627-CFOSN,positive
3982-JGSFD,positive
1574-DYCWE,positive
7247-XOZPB,positive
2466-FCCPT,positive
6211-WWLTF,negative
4826-TZEVA,neutral
6016-NXBNJ,negative
9138-EFSMO,positive
0576-WNXXC,positive
4632-XJMEX,positive
8910-LEDAG,negative
3452-GWUIN,positive
2716-GFZOR,positive
3724-UCSHY,neutral
8626-XHBIE,positive
4628-CTTLA,neutral
3192-LNKRK,neutral
4439-YRNVD,positive
2876-VBBBL,neutral
6834-NXDCA,neutral
2208-UGTGR,positive
3005-TYFRD,neutral
8670-MEFCP,positive
3079-BCHLN,positive
7777-UNYHB,positive
5597-GLBUC,negative
7278-CKDNC,positive
2748-MYRVK,negative
8450-UYIBU,neutral
2969-VAPYH,neutral
4822-YCXMX,negative
7181-OQCUT,neutral
8474-UMLNT,negative
9821-POOTN,negative
3836-FZSDJ,positive
9142-XMYJH,neutral
6559-ILWKJ,positive
0187-QSXOE,neutral
7733-UDMTP,negative
2649-HWLYB,positive
5214-CHIWJ,neutral
4229-CZMLL,positive
6904-JLBGY,positive
2465-BLLEU,neutral
1685-VAYJF,positive
8874-EJNSR,positive
6917-YACBP,positive
5049-MUBWG,neutral
4223-WOZCM,positive
0769-MURVM,positive
9253-VIFJQ,neutral
7030-FZTFM,positive
9741-YLNTD,positive
5917-RYRMG,neutral
5120-ZBLAI,positive
1194-BHJYC,neutral
3663-MITLP,negative
0906-QVPMS,neutral
9025-ZRPVR,negative
1905-OEILC,positive
7858-GTZSP,positive
3285-UCQVC,neutral
6248-BSHKG,positive
4685-TFLLS,positive
3470-BTGQO,neutral
1209-VFFOC,neutral
8224-DWCKX,neutral
5482-PLVPE,negative
4553-DVPZG,neutral
4902-OHLSK,positive
6917-IAYHD,neutral
0495-ZBNGW,negative
8620-RJPZN,neutral
7572-KPVKK,positive
2642-MAWLJ,positive
2357-COQEK,positive
7103-ZGVNT,neutral
3737-GCSPV,positive
2027-WKXMW,positive
7137-NAXML,neutral
2428-ZMCTB,positive
2961-VNFKL,negative
1768-HNVGJ,positive
6963-KQYQB,positive
5934-RMPOV,positive
1207-BLKSA,negative
4088-YLDSU,neutral
8316-BBQAY,positive
1166-PQLGG,neutral
3146-JTQHR,positive
4291-YZODP,negative
4395-PZMSN,negative
6427-FEFIG,neutral
0017-IUDMW,neutral
8706-HRADD,neutral
9955-QOPOY,positive
4385-ZKVNW,positive
5446-DKWYW,neutral
2034-CGRHZ,neutral
5797-APWZC,negative
3683-QKIUE,negative
4228-ZGYUW,negative
9031-ZVQPT,neutral
2990-IAJSV,negative
8107-KNCIM,positive
9027-YFHQJ,positive
5176-LDKUH,positive
4644-OBGFZ,positive
7926-IJOOU,neutral
6480-YAGIY,positive
4029-HPFVY,neutral
7602-DBTOU,positive
5345-BMKWB,neutral
3519-ZKXGG,neutral
5457-COLHT,negative
6416-TVAIH,neutral
5451-YHYPW,negative
5108-ADXWO,positive
7998-WNZEM,positive
3066-RRJIO,negative
4664-NJCMS,negative
0307-BCOPK,positive
7629-WFGLW,negative
2542-HYGIQ,neutral
6715-OFDBP,negative
5016-LIPDW,negative
6481-LXPWL,neutral
1567-DSCIC,negative
2150-UWTFY,positive
6124-ACRHJ,neutral
9362-MWODR,neutral
9975-GPKZU,neutral
9625-RZFUK,negative
5153-LXKDT,neutral
5161-UBZXI,positive
1020-JPQOW,positive
7919-ZODZZ,positive
0565-JUPYD,positive
6867-ACCZI,positive
5939-XAIXZ,neutral
9054-FOWNV,positive
2683-BPJSO,neutral
2157-MXBJS,positive
8207-VVMYB,negative
9732-EQMWY,negative
9360-AHGNL,positive
1087-UDSIH,positive
5269-NRGDP,neutral
6195-MELTI,neutral
5485-WUYWF,neutral
2121-JAFOM,positive
8818-DOPVL,positive
2632-UCGVD,negative
5445-PZWGX,negative
1227-UDMZR,negative
5198-HQAEN,negative
9170-CCKOU,neutral
2167-FQSTQ,positive
2819-GWENI,neutral
1043-YCUTE,neutral
3814-MLAXC,neutral
3572-UUHRS,negative
2692-PFYTJ,negative
1226-UDFZR,negative
5955-EPOAZ,neutral
6821-JPCDC,positive
8815-LMFLX,neutral
9135-HSWOC,neutral
8582-KRHPJ,negative
5811-IWXYM,positive
7044-YAACC,negative
8189-XRIKE,negative
1506-YJTYT,positive
4123-DVHPH,positive
6425-YQLLO,positive
5442-UTCVD,positive
2228-BZDEE,positive
7734-DBOAI,negative
2789-CZANW,negative
2091-RFFBA,positive
2114-MGINA,positive
7596-LDUXP,positive
3740-RLMVT,neutral
4489-SNOJF,positive
2192-OZITF,positive
5651-CPDND,neutral
2186-QZEYA,negative
1131-ALZWV,positive
7729-XBTWX,positive
9134-WYRVP,negative
3284-SVCRO,neutral
9732-OUYRN,positive
0559-CKHUS,positive
2931-SVLTV,negative
6899-PPEEA,positive
7504-UWHNB,positive
2582-FFFZR,neutral
8908-NMQTX,positive
2187-LZGPL,positive
1431-AIDJQ,neutral
6288-LBEAR,positive
4597-NUCQV,neutral
9019-QVLZD,neutral
8413-YNHNV,positive
5808-TOTXO,neutral
4369-NYSCF,negative
6333-YDVLT,neutral
5324-KTGCG,neutral
5599-HVLTW,positive
7394-LWLYN,neutral
3707-LRWZD,neutral
6873-UDNLD,negative
2700-LUEVA,neutral
1455-ESIQH,neutral
0958-YHXGP,negative
1101-SSWAG,negative
2979-SXESE,positive
4013-TLDHQ,neutral
5743-KHMNA,positive
4194-FJARJ,neutral
5325-UWTWJ,positive
3969-GYXEL,neutral
9208-OLGAQ,positive
3244-CQPHU,negative
2674-MLXMN,neutral
9708-HPXWZ,neutral
6992-TKNYO,negative
4468-YDOVK,negative
3754-DXMRT,positive
5792-JALQC,neutral
7130-VTEWQ,positive
2200-DSAAL,neutral
4302-ZYFEL,negative
9351-LZYGF,negative
4366-CTOUZ,neutral
6121-VZNQB,positive
7903-CMPEY,negative
1518-OMDIK,neutral
6671-NGWON,positive
0595-ITUDF,positive
6996-KNSML,negative
1955-IBMMB,neutral
0096-BXERS,positive
3806-YAZOV,negative
7998-ZLXWN,neutral
6253-WRFHY,negative
9133-AYJZG,positive
2675-OTVVJ,positive
8680-CGLTP,positive
8430-TWCBX,positive
5018-GWURO,negative
6741-QRLUP,negative
4737-HOBAX,neutral
0537-QYZZN,neutral
3340-QBBFM,positive
1704-NRWYE,neutral
2592-SEIFQ,neutral
8200-KLNYW,negative
3372-CDXFJ,positive
4781-ZXYGU,positive
7632-YUTXB,neutral
2718-YSKCS,neutral
9896-UYMIE,neutral
0853-NWIFK,neutral
8212-CRQXP,positive
6980-CDGFC,neutral
7691-XVTZH,neutral
2520-SGTTA,neutral
7481-ATQQS,positive
2277-VWCNI,positive
1088-CNNKB,neutral
8642-GVWRF,positive
1930-BZLHI,negative
3400-ESFUW,negative
5868-YTYKS,neutral
3525-DVKFN,neutral
1482-OXZSY,positive
0377-JBKKT,neutral
5778-BVOFB,negative
3373-YZZYM,neutral
2057-ZBLPD,neutral
0228-MAUWC,neutral
5502-RLUYV,positive
0023-HGHWL,positive
7663-YJHSN,neutral
4915-BFSXL,neutral
3086-RUCRN,neutral
5215-LNLDJ,neutral
7576-JMYWV,neutral
9039-RBEEE,neutral
0257-KXZGU,negative
1307-ATKGB,neutral
8417-FMLZI,negative
3714-XPXBW,neutral
1850-AKQEP,neutral
2824-DXNKN,neutral
5227-JSCFE,neutral
0848-ZGQIJ,neutral
3621-CHYVB,negative
8042-RNLKO,positive
1792-UXAFY,neutral
5372-FBKBN,neutral
0420-TXVSG,positive
6217-TOWGS,neutral
0515-YPMCW,neutral
0378-XSZPU,neutral
1045-LTCYT,neutral
1544-JJMYL,positive
4636-JGAAI,positive
6874-SGLHU,positive
5951-AOFIH,negative
4729-XKASR,neutral
3059-NGMXB,neutral
8652-YHIYU,neutral
5278-PNYOX,neutral
5449-FIBXJ,negative
3486-HOOGQ,negative
5061-PBXFW,negative
8630-FJLIB,negative
3891-NLXJB,negative
4749-OJKQU,neutral
0577-WHMEV,negative
5453-AXEPF,positive
3639-XJHKQ,positive
3716-LRGXK,neutral
2263-SFSQZ,neutral
9950-MTGYX,neutral
3397-AVTKU,positive
4825-FUREZ,negative
9837-BMCLM,neutral
2672-OJQZP,neutral
0137-UDEUO,neutral
3134-DSHVC,neutral
6161-UUUTA,positive
7821-DPRQE,positive
6543-XRMYR,negative
2001-EWBQU,neutral
4925-LMHOK,positive
1608-GMEWB,negative
6695-AMZUF,neutral
1455-UGQVH,positive
8410-BGQXN,neutral
8280-MQRQN,positive
1619-YWUBB,neutral
7611-YKYTC,positive
2037-SGXHH,negative
3178-FESZO,positive
0365-GXEZS,neutral
0082-OQIQY,positive
6087-MVHJH,positive
4603-JANFB,neutral
3018-TFTSU,neutral
3606-SBKRY,positive
4806-KEXQR,negative
0667-NSRGI,positive
7083-YNSKY,neutral
6893-ODYYE,positive
8242-JSVBO,positive
2479-BRAMR,positive
9541-ZPSEA,negative
2665-NPTGL,positive
1139-WUOAH,positive
4693-VWVBO,negative
7434-SHXLS,positive
6937-GCDGQ,positive
0988-JRWWP,positive
5075-JSDKI,neutral
7908-QCBCA,negative
8644-XYTSV,positive
6711-FLDFB,positive
3873-WOSBC,negative
7465-ZZRVX,positive
7975-JMZNT,positive
7251-XFOIL,positive
4116-IQRFR,negative
3714-JTVOV,negative
8259-DZLIZ,negative
0442-ZXKVS,negative
7853-WNZSY,neutral
3120-FAZKD,positive
8606-OEGQZ,neutral
